"","TAZ_ID","State","County","Town","RPA","Minority","Low_inc","Jobs30Hwy","Jobs60Trn","Retl30Hwy","Retl60Trn","HEdu20Hwy","HEdu40Trn","Heal20Hwy","Heal40Trn","TrnProdTm","TrnAttrTm","HwyProdTm","HwyAttrTm","JobsAccCmp","RetlAccCmp","HEduAccCmp","HealAccCmp","CongVMT_sqmi","TotalVMT_sqmi","TotalVHT_sqmi","CO_sqmi","NOX_sqmi","VOC_sqmi","CO2_sqmi"
"1534",1630,"MA","Norfolk","Norwood","MAPC",0.054968288,0.340540541,196788,36095,32967,4394,0,0,531.5,214.5,61.766495,62.298695,19.351192,19.561844,191769.8906,32074.72852,0,521.600769,19980.33752,57162.91144,2310.20785,51.909084,2.290922,1.297884,15173.50662
"1535",1631,"MA","Norfolk","Norwood","MAPC",0.12999323,0.340390879,175234,181200,27909,20308,0,0,531.5,214.5,58.014381,57.666668,19.652346,19.829678,175481.1719,27594.07813,0,518.366211,26078.46487,55125.5934,1856.223003,44.834563,2.112211,1.093644,13123.80738
"1536",1632,"MA","Norfolk","Norwood","MAPC",0.190968956,0.26124704,162491,25561,25294,4057,0,0,443.5,214.5,65.277496,66.198021,18.550495,18.497223,159326.7031,24803.23242,0,438.208069,0,5534.588663,185.815446,4.533845,0.202688,0.107773,1274.296414
"1537",1633,"MA","Norfolk","Norwood","MAPC",0.090383225,0.380062305,157291,42296,24714,5821,0,0,571.5,214.5,56.558567,53.82309,20.573448,20.651188,153736.0781,24129.94727,0,560.463867,5905.681848,35567.56389,1215.050159,29.660949,1.330512,0.709573,8422.713734
"1538",1634,"MA","Norfolk","Norwood","MAPC",0.185365854,0.372262774,158748,55307,24962,6917,0,0,571.5,0,60.623657,53.420856,24.489149,24.738655,155450.2031,24386.70898,0,553.280029,72454.35,138750.7615,5323.497475,122.871826,5.533279,2.997964,35709.6456
"1539",1635,"MA","Norfolk","Norwood","MAPC",0.055384615,0.299908842,149340,11304,23368,2058,0,0,443.5,214.5,65.469948,66.627274,16.769705,16.720011,147012.0781,23008.61523,0,439.638031,4943.128775,25316.12387,867.102516,21.08331,0.934428,0.504645,5972.652702
"1540",1636,"MA","Norfolk","Norwood","MAPC",0.104899135,0.30171278,152842,32512,24171,5714,0,0,741.5,214.5,59.911171,61.228153,19.352787,19.391682,149557.0938,23667.13867,0,727.113342,4867.894083,16419.05879,598.523524,13.892436,0.678373,0.338958,4100.776994
"1541",1637,"MA","Norfolk","Norwood","MAPC",0.471653005,0.234734338,145324,31258,23611,4910,0,0,653.5,0,74.599075,81.942703,20.185469,20.013184,142906.125,23214.58984,0,639.647583,7799.38409,15817.33347,557.135123,13.360694,0.590016,0.322626,3827.688514
"1542",1638,"MA","Norfolk","Medfield","MAPC",0.045178106,0.135869565,155995,0,32321,0,0,0,229,0,0,0,21.060661,21.001862,155995,32321,0,229,0,8766.362948,277.734721,7.179503,0.319499,0.167009,1964.103708
"1543",1639,"MA","Norfolk","Medfield","MAPC",0.042036251,0.139689579,138608,0,27591,0,0,0,399,0,0,0,18.825001,18.743292,138608,27591,0,399,3135.816845,13843.37235,464.099442,11.6229,0.490092,0.273396,3177.958978
"1544",1640,"MA","Norfolk","Medfield","MAPC",0.068406841,0.121428571,141669,0,23257,0,0,0,613.5,0,0,0,19.471189,19.365805,141669,23257,0,613.5,9032.525765,19615.70428,795.777061,17.344486,0.698545,0.430404,4995.067561
"1545",1641,"MA","Norfolk","Medfield","MAPC",0.08836689,0.1414791,152410,0,25772,0,0,0,399,0,0,0,19.374821,19.293701,152410,25772.00195,0,399,2660.966449,22640.35957,651.2209,18.220886,0.941144,0.416155,5018.399673
"1546",1642,"MA","Norfolk","Medfield","MAPC",0.093647317,0.12327044,149395,0,27338,0,0,0,399,0,0,0,18.976988,18.849447,149395,27338,0,399,21856.67018,47098.89942,1703.84947,40.158187,1.76694,0.975353,11484.06013
"1547",1643,"MA","Norfolk","Medfield","MAPC",0.050329539,0.116346154,152040,0,26704,0,1576,0,439,0,0,0,20.775955,20.638391,152040,26704,1576,439,2376.567267,13092.61885,412.874246,10.690221,0.515321,0.25056,2996.795252
"1548",1644,"MA","Norfolk","Walpole","MAPC",0.041691843,0.27839851,159147,0,26308,0,0,0,653.5,0,0,0,19.260294,19.277206,159147,26308,0,653.5,2242.466577,11347.51579,387.164314,9.397518,0.40633,0.224225,2639.462774
"1549",1645,"MA","Norfolk","Walpole","MAPC",0.068181818,0.186544343,149846,12729,22718,2149,0,0,653.5,0,85.610558,78.294258,20.342119,20.326366,148679.625,22543.0332,0,647.941101,27349.7109,56550.00981,1954.534822,47.678225,2.337845,1.146902,13830.17378
"1550",1646,"MA","Norfolk","Walpole","MAPC",0.076506432,0.269789984,158205,18740,24239,2468,0,0,653.5,0,78.444489,77.69651,18.744749,18.758041,156372.9063,23953.00586,0,644.915283,12061.55849,38095.8817,1485.00652,33.442718,1.383027,0.818962,9553.025773
"1551",1647,"MA","Norfolk","Walpole","MAPC",0.044458763,0.251572327,148880,27338,24978,4241,0,0,653.5,0,83.913712,84.431725,17.048637,17.002451,147503.1719,24743.0918,0,646.097168,12441.5047,30933.24256,1162.539877,26.792508,1.13768,0.652222,7644.912127
"1552",1648,"MA","Norfolk","Walpole","MAPC",0.189484127,0.204951857,168799,37502,27221,6674,0,0,653.5,0,69.869591,71.100525,17.340422,17.295429,166080.6875,26795.60742,0,639.970276,5165.486617,31756.85262,1070.338378,26.811869,1.107602,0.627077,7331.495728
"1553",1649,"MA","Norfolk","Walpole","MAPC",0.044141252,0.203969129,191880,13262,29628,2919,0,0,741.5,0,70.372612,74.084473,18.346222,18.544882,188717.7813,29155.14844,0,728.37262,6244.866921,35619.79736,1057.099187,29.075783,1.413965,0.663886,7958.71162
"1554",1650,"MA","Norfolk","Walpole","MAPC",0.032432432,0.215384615,191315,2529,29428,492,0,0,741.5,0,95.85994,95.697151,20.657013,20.338007,190695.6875,29333.07422,0,739.067505,163720.8208,248023.7185,6173.396718,248.191425,12.505878,4.564843,55327.9722
"1555",1651,"MA","Norfolk","Walpole","MAPC",0.05153322,0.2,170925,5017,26561,1099,0,0,653.5,0,76.044411,80.9981,18.67993,18.709663,168450.2344,26181.19922,0,643.752136,26588.18414,39590.72253,1448.413331,34.594583,1.666044,0.832984,9987.65812
"1556",1652,"MA","Norfolk","Walpole","MAPC",0.099106763,0.179934569,143548,3636,24384,595,1576,0,439,0,119.621483,100.012703,21.545332,21.521944,143110.2344,24309.56836,1571.06897,437.626404,2603.545388,14512.91273,493.451092,12.285034,0.522144,0.289599,3376.439771
"1557",1653,"MA","Norfolk","Walpole","MAPC",0.053495007,0.199807877,160667,7782,24759,1229,0,0,653.5,0,84.6586,84.13282,18.603502,18.424128,159958.7813,24650,0,650.472717,4887.752056,24734.9502,835.182429,20.760603,0.898863,0.487425,5732.43689
"1558",1654,"MA","Norfolk","Walpole","MAPC",0.206382979,0.20055325,176572,0,28033,0,0,0,210,0,0,0,20.655813,20.133837,176572,28033,0,210,7752.714694,31666.8797,963.768974,25.876005,1.23771,0.60035,7156.33034
"1559",1655,"MA","Norfolk","Walpole","MAPC",0.166727874,0.191977077,154688,0,26142,0,1576,0,210,0,0,0,21.805267,21.669466,154688,26142.00195,1576,210,0,7230.267326,225.335376,5.878838,0.278897,0.136753,1628.120205
"1560",1656,"MA","Norfolk","Sharon","MAPC",0.23861931,0.200247219,184936,2103,30022,390,0,0,793.5,0,99.636406,103.01162,20.014076,19.584843,184664.8438,29978.05273,0,792.323242,65195.90987,115352.8837,2928.467407,119.463288,5.935194,2.164802,26275.52264
"1561",1657,"MA","Norfolk","Sharon","MAPC",0.221895665,0.202040816,204629,0,31096,0,0,0,210,0,0,0,20.150169,20.473314,204629,31095.99805,0,210,37392.65885,63062.21931,1805.953319,62.690639,3.071091,1.22854,14743.18855
"1562",1658,"MA","Norfolk","Sharon","MAPC",0.296613802,0.200538358,192274,0,29945,0,0,0,210,0,0,0,20.077374,19.876526,192274,29945,0,210,25428.82388,45529.69128,1371.009806,44.678874,2.10716,0.896555,10751.04481
"1563",1659,"MA","Norfolk","Sharon","MAPC",0.122725513,0.250236967,179513,10297,27022,1241,0,0,350,0,84.646568,87.091858,18.460423,18.482719,178521.9844,26871.01367,0,347.950195,19093.11719,28837.59757,977.105977,24.269626,1.17272,0.58001,6969.204591
"1564",1660,"MA","Norfolk","Sharon","MAPC",0.129291845,0.248049922,182533,11740,27074,1553,0,0,350,0,92.240356,88.812828,17.87063,18.281851,181823.8906,26968.03906,0,348.546814,8213.328226,35822.08241,1231.576411,29.815457,1.346501,0.714765,8462.829627
"1565",1661,"MA","Norfolk","Sharon","MAPC",0.182296231,0.068601583,186164,0,25747,0,2567,0,558,0,0,0,18.922913,19.001047,186164,25747,2567,558,10979.3053,20745.74274,849.191548,19.015192,0.738889,0.462529,5386.198219
"1566",1662,"MA","Norfolk","Sharon","MAPC",0.171331637,0.083544304,171659,0,26188,0,0,0,210,0,0,0,21.564581,21.606634,171659,26188.00195,0,210,0,8589.144098,295.820391,7.122144,0.288946,0.170013,1981.015628
"1567",1663,"MA","Norfolk","Sharon","MAPC",0.174081921,0.058949625,176129,0,24613,0,2567,0,470,0,0,0,19.594086,19.562159,176129,24613,2567,470,1591.641494,5413.309792,189.651278,4.493189,0.187352,0.108781,1275.964294
"1568",1664,"MA","Norfolk","Millis","MAPC",0.061591696,0.208448118,136738,0,23827,0,1576,0,170,0,0,0,19.058676,19.016735,136738,23827,1576,170,1241.596693,9265.678952,299.360381,7.581324,0.339279,0.178054,2099.360701
"1569",1665,"MA","Norfolk","Millis","MAPC",0.09394572,0.211340206,136420,0,22008,0,1576,0,170,0,0,0,15.757181,15.763648,136420,22008,1576,170,22856.11051,36172.21427,1220.556511,30.347883,1.46088,0.729193,8740.371407
"1570",1666,"MA","Norfolk","Millis","MAPC",0.058382643,0.208874459,140166,0,22194,0,1576,0,170,0,70.312599,91.866501,19.230459,19.142902,139938.1406,22157.91992,1573.437866,169.723633,654.54487,15800.88768,497.48274,12.999027,0.582797,0.301128,3542.457043
"1571",1667,"MA","Norfolk","Millis","MAPC",0.103170609,0.206561361,139495,0,24094,0,1576,0,170,0,0,0,18.491699,18.433876,139495,24094,1576,170,13476.14231,28852.59732,949.905286,24.048573,1.148708,0.567408,6700.744142
"1572",1668,"MA","Norfolk","Norfolk","MAPC",0.039274924,0.148710167,134322,549,24065,47,1576,0,210,0,80.768471,133.895691,21.785315,21.671713,134169.6094,24037.63867,1574.20459,209.760773,1265.123667,14805.7546,471.65168,12.149607,0.551587,0.282457,3337.958213
"1573",1669,"MA","Norfolk","Norfolk","MAPC",0.017199017,0.131313131,147696,29818,26943,3901,1576,0,210,0,89.224854,89.615562,17.762533,17.745155,146632.875,26735.18555,1561.786255,208.106049,1314.526125,14588.87292,457.516154,11.889471,0.565716,0.277673,3304.779354
"1574",1670,"MA","Norfolk","Norfolk","MAPC",0.441842311,0.15034965,135362,549,25058,47,1576,0,210,0,87.240074,143.566696,22.155764,21.984207,135155.8438,25019.75391,1573.589966,209.678879,2772.735315,17705.68381,564.27289,14.392445,0.671436,0.336915,3996.102397
"1575",1671,"MA","Norfolk","Norfolk","MAPC",0.241323648,0.145522388,155419,0,27088,0,1576,0,210,0,0,0,20.571987,20.46109,155419,27088,1576,210,2539.255591,18879.0034,600.060835,15.323905,0.740953,0.362112,4342.841766
"1576",1672,"MA","Norfolk","Norfolk","MAPC",0.045246801,0.127688172,129044,1700,24010,165,1576,0,210,0,120.611099,118.790413,19.742584,19.6395,128801.2344,23964.54492,1572.995728,209.599686,3672.058821,14881.31092,508.340159,12.39761,0.546747,0.29599,3486.160056
"1577",1673,"MA","Norfolk","Norfolk","MAPC",0.041827768,0.129753915,139725,0,25015,0,1576,0,210,0,0,0,19.58057,19.658531,139725,25015,1576,209.999985,0,8447.556935,272.362476,6.958489,0.304519,0.162384,1908.983951
"1578",1674,"MA","Norfolk","Canton","MAPC",0.216450216,0.119047619,299401,0,46867,0,3433,0,814.5,0,87.143661,110.502144,30.954613,31.874247,298637.25,46747.44922,3424.24292,812.422302,88268.36308,127204.4276,5599.452588,134.208831,6.054327,3.05205,35153.83751
"1579",1675,"MA","Norfolk","Canton","MAPC",0.094568191,0.158730159,199969,0,32797,0,0,0,753.5,0,0,0,24.468809,23.271267,199969,32797,0,753.5,86767.20006,126617.3854,3386.550184,133.173918,6.423778,2.435303,29336.26805
"1580",1676,"MA","Norfolk","Canton","MAPC",0.106479156,0.11634757,226948,0,34342,0,0,0,310,0,82.497742,73.37796,20.897104,20.412123,225859.1719,34177.23828,0,308.512695,91622.39768,156827.2855,5721.518115,157.425889,7.755672,3.454591,40869.13101
"1581",1677,"MA","Norfolk","Canton","MAPC",0.204516939,0.201257862,184748,299003,27065,26141,0,0,564.5,0,73.093781,72.307503,23.04598,22.918112,186255.6719,27052.80664,0,557.051086,50707.46401,72731.42108,2276.47416,73.960909,3.677931,1.496892,18005.45434
"1582",1678,"MA","Norfolk","Canton","MAPC",0.142440447,0.237562189,197089,143226,28050,13971,0,0,732.5,0,74.101257,74.282082,20.983589,20.940237,196241.6406,27828.51367,0,720.976501,19495.28267,29695.16654,888.990305,24.034148,1.200864,0.560831,6745.750873
"1583",1679,"MA","Norfolk","Canton","MAPC",0.086595492,0.273838631,212141,0,31967,0,0,0,518,0,82.879585,72.232323,21.971802,21.749626,211447.375,31862.48047,0,516.306335,21044.17992,25489.57253,1354.847045,25.692016,1.008598,0.680148,7706.930413
"1584",1680,"MA","Norfolk","Canton","MAPC",0.2,0.294478528,187987,350666,27233,33527,0,0,524.5,0,71.626114,71.205368,24.494497,24.478346,191707.2969,27376.93945,0,512.505249,0,0,0,0,0,0,0
"1585",1681,"MA","Norfolk","Canton","MAPC",0.159330144,0.296428571,183981,6420,25591,1172,0,0,732.5,0,77.971687,77.902229,19.420744,19.085436,181552.8594,25257.07227,0,722.483093,13030.2723,24087.31694,814.500607,20.72607,1.096943,0.505239,6264.497081
"1586",1682,"MA","Norfolk","Canton","MAPC",0.177072121,0.296153846,181594,7139,25248,836,0,0,732.5,0,81.198746,87.573433,27.806314,27.982246,180219.375,25055.64258,0,726.72821,26875.54548,48277.87854,2045.262741,45.494273,2.198752,1.151548,13609.09077
"1587",1683,"MA","Norfolk","Canton","MAPC",0.127906977,0.273239437,197113,0,27585,0,2567,0,518,0,99.181808,106.423218,18.782433,18.664253,196519.0469,27501.87891,2559.264893,516.439087,8271.870866,18140.91068,693.442721,16.054867,0.665561,0.392723,4600.248342
"1588",1684,"MA","Norfolk","Canton","MAPC",0.384615385,0,161241,0,23928,0,2567,0,1031,0,0,0,29.280342,29.194136,161241,23928,2567,1031,0,0,0,0,0,0,0
"1589",1685,"MA","Norfolk","Canton","MAPC",0.225484439,0.293478261,174373,3020,24104,278,2567,0,518,0,67.34153,66.499008,22.944054,22.894716,173842.8906,24030.29102,2559.058594,516.397522,21570.54998,33212.03774,1499.269454,31.950531,1.225998,0.780209,9049.508998
"1590",1686,"MA","Norfolk","Canton","MAPC",0.278899083,0.241469816,239266,0,35221,0,0,0,518,0,93.25708,100.518547,19.733917,19.709728,239108.125,35197.75781,0,517.658203,59372.0523,87721.08969,3393.525173,91.579433,4.266224,1.996566,23330.91148
"1591",1687,"MA","Norfolk","Canton","MAPC",0.098214286,0.283018868,195513,0,29642,0,2567,0,518,0,0,0,30.932146,30.839491,195513,29642.00195,2567,518,73461.35642,103908.0015,3432.607685,88.346308,4.589145,2.09944,25740.35395
"1592",1688,"MA","Norfolk","Canton","MAPC",0.279599271,0.274382315,192131,0,27508,0,2567,0,1196,0,0,0,23.159449,23.124174,192131,27508,2567,1196,20244.83948,31996.29391,1041.848901,30.33708,1.418932,0.654257,7805.946462
"1593",1689,"MA","Norfolk","Randolph","MAPC",0.614575507,0.307163886,241051,2650,35235,603,0,0,825,0,91.056671,95.2314,20.218008,20.21825,239983.5625,35079.93359,0,821.306091,160340.5596,229478.7237,7898.90053,231.683175,11.078528,4.756951,56322.49358
"1594",1690,"MA","Norfolk","Randolph","MAPC",0.709958697,0.332467532,233339,3174,30887,706,2567,0,1348,0,90.786613,93.29409,22.119709,21.740377,231844.6563,30691.05273,2550.333984,1339.248169,0,4903.812779,181.666598,4.095479,0.166108,0.100491,1176.463592
"1595",1691,"MA","Norfolk","Randolph","MAPC",0.58640553,0.356643357,283647,2390,43820,665,0,0,933,0,83.545555,87.805824,22.854692,22.983524,275992.9375,42645.58984,0,907.609619,95263.20759,141437.3676,5481.023394,142.595412,6.391812,3.169993,36914.92921
"1596",1692,"MA","Norfolk","Randolph","MAPC",0.584521385,0.332998997,263152,6257,38698,848,0,0,825,0,82.515091,91.381302,21.559767,21.511688,256796.6563,37761.62891,0,804.590271,17981.79348,32650.55172,1454.27295,30.453244,1.144823,0.765091,8770.775984
"1597",1693,"MA","Norfolk","Randolph","MAPC",0.570252187,0.342377261,236653,7049,33073,1305,0,0,825,0,82.988167,84.91993,20.504721,20.444977,230979.5938,32288.02734,0,804.614624,33362.30982,59092.88027,2508.276562,54.070587,2.135943,1.340712,15479.4453
"1598",1694,"MA","Norfolk","Randolph","MAPC",0.6179941,0.454140695,237209,8260,31867,1831,2567,0,1348,0,78.98745,82.536339,19.277824,19.15139,232266.4063,31218.57422,2511.583008,1318.899048,17854.51587,32339.49394,1346.435524,29.562158,1.133426,0.723017,8385.052296
"1599",1695,"MA","Norfolk","Randolph","MAPC",0.609106529,0.390941597,236615,7991,32693,1835,0,0,825,0,81.249939,83.449921,19.636539,19.485971,230538.8594,31872.88867,0,803.074097,16342.0326,21523.71966,938.147376,19.728175,0.793508,0.499344,5753.220808
"1600",1696,"MA","Norfolk","Randolph","MAPC",0.617964534,0.361556064,224097,13344,30995,2319,0,0,825,0,82.090691,86.810974,20.278248,20.089897,218846.9531,30280.6582,0,804.448547,11038.55455,20795.07441,874.711284,19.020179,0.756817,0.466623,5400.193233
"1601",1697,"MA","Norfolk","Randolph","MAPC",0.546613896,0.375146542,213856,11807,29620,2323,2567,0,1903.5,0,71.036537,79.581642,20.977976,20.587698,207325.1719,28737.67773,2484.026611,1841.973022,18177.97942,40085.17025,2373.226194,41.30272,1.588099,1.114176,12472.58162
"1602",1698,"MA","Norfolk","Randolph","MAPC",0.554852321,0.373762376,210220,15596,29250,2919,2567,0,1815.5,0,61.594723,64.227859,20.642981,20.425034,203650.7344,28361.23438,2480.354492,1754.220337,14247.89713,50547.46727,1889.750328,42.728633,1.919236,1.057397,12517.15244
"1603",1699,"MA","Norfolk","Randolph","MAPC",0.321428571,0.387096774,206828,4035,28659,698,2567,0,1348,0,65.105125,69.320137,20.803406,20.282509,204002.0469,28269.35938,2531.228271,1329.215332,58252.34079,85594.16921,3226.63717,77.808558,4.121405,1.916238,23127.506
"1604",1700,"MA","Norfolk","Randolph","MAPC",0.720379147,0.368146214,196983,8057,27188,1408,2567,0,1903.5,0,62.948551,65.806831,20.161476,19.948606,192049.1094,26514.74414,2499.96167,1853.789185,39542.42898,56002.98425,1925.115227,47.659298,2.478024,1.163493,14233.0746
"1605",1701,"MA","Norfolk","Randolph","MAPC",0.640538401,0.36744186,196579,11433,27501,2150,12400,0,1815.5,0,58.374695,59.077744,18.541039,18.252768,190581.4063,26679.7832,11998.31641,1756.688965,0,10298.96597,348.789161,8.604984,0.355929,0.201996,2367.858411
"1606",1702,"MA","Norfolk","Randolph","MAPC",0.594730238,0.373395566,199327,50129,28299,7175,9833,0,1815.5,0,58.793354,59.32394,18.525984,18.283518,194557.0938,27623.6582,9518.635742,1757.457764,27759.57866,62520.88972,2130.515505,52.009652,2.435445,1.253713,14960.36646
"1607",1703,"MA","Norfolk","Randolph","MAPC",0.590159016,0.368277119,196340,29689,28176,4712,12400,0,1815.5,0,62.738853,63.163441,18.596346,18.268562,191363.2344,27475.2832,12029.69238,1761.282959,6689.394353,27047.09688,999.424166,23.578322,0.956651,0.560881,6549.706197
"1608",1728,"MA","Norfolk","Holbrook","MAPC",0.204258675,0.360451977,194058,7046,27638,732,12400,0,1663.5,0,80.950569,82.980537,17.951488,17.839542,189234.875,26944.07813,12080.19824,1620.597412,4300.521274,17961.74596,586.608718,15.161256,0.683755,0.352688,4165.816349
"1609",1729,"MA","Norfolk","Holbrook","MAPC",0.210176991,0.341029024,178923,8048,27211,955,9833,0,928.5,165,75.227249,66.984016,17.575346,17.457621,173158.9063,26325.31055,9501.304688,902.744995,37251.0003,52780.4447,2264.596679,48.117185,2.149294,1.203343,14069.17425
"1610",1730,"MA","Norfolk","Holbrook","MAPC",0.187440533,0.28627451,200288,21766,30760,3133,9833,0,1292.5,165,69.412186,59.881317,18.398445,18.273285,193616.5625,29727.56641,9465.537109,1250.364868,7166.712016,22587.94345,678.373901,18.218069,0.886398,0.423406,5051.808502
"1611",1731,"MA","Norfolk","Holbrook","MAPC",0.156816391,0.286324786,186655,3392,30661,536,9833,0,872.5,0,85.341469,86.307854,18.3447,18.260773,184971.8281,30384.31641,9742.688477,864.486511,10198.03295,22064.42251,790.636213,19.206485,0.86002,0.458597,5448.003904
"1612",1792,"MA","Norfolk","Braintree","MAPC",0.428571429,0,263036,28739,41528,5757,1152,0,891,0,71.303085,73.335228,27.430956,27.557335,258603.5469,40851.27734,1130.206299,874.143921,166415.3821,245757.7489,9832.108892,233.163701,11.266788,5.505366,65157.23913
"1613",1793,"MA","Norfolk","Braintree","MAPC",0,0,243945,23417,39162,4341,1152,0,891,0,79.878403,85.995544,27.925051,28.246706,238891.875,38364.12109,1125.603516,870.583923,30686.01032,48093.7201,1623.267008,39.978834,1.91501,0.970097,11634.81696
"1614",1794,"MA","Norfolk","Braintree","MAPC",0,0,231040,23615,38127,2392,0,0,891,0,66.20517,73.08902,22.731272,22.829704,227835.0469,37574.85547,0,877.232971,170321.1031,254475.8761,10138.33478,239.755514,10.983317,5.653557,66745.43239
"1615",1795,"MA","Norfolk","Braintree","MAPC",0.129617193,0.233364574,204816,117989,33561,15397,1152,0,799,0,59.163612,61.149834,20.747377,20.220621,199851.4375,32522.42578,1086.13147,753.315186,203777.9606,257790.5129,14785.98158,245.967938,11.30742,7.357273,83557.52356
"1616",1796,"MA","Norfolk","Braintree","MAPC",0.217036173,0.23415978,252766,17573,39294,3857,0,0,979,0,74.303139,71.11438,21.851933,21.951921,245457.8125,38192.86328,0,948.579407,18653.79741,28193.94592,1109.800273,25.612953,1.009088,0.625614,7325.365557
"1617",1797,"MA","Norfolk","Braintree","MAPC",0.106422018,0.234093637,211824,543088,34710,60324,0,0,799,315,51.262516,51.311626,19.019367,18.645641,240171.25,36901.86328,0,757.582642,76009.53436,111463.2805,5450.622952,108.736939,4.203408,2.764176,31490.53132
"1618",1798,"MA","Norfolk","Braintree","MAPC",0,0,194807,605581,32744,65590,0,0,799,315,50.360973,50.157047,22.383966,21.640388,213996.2344,34278.39063,0,776.390076,598658.9133,598658.9133,29875.19099,547.056629,25.625197,14.995503,176082.8342
"1619",1799,"MA","Norfolk","Braintree","MAPC",0.159340659,0.225352113,216268,15799,34427,4038,0,0,636,152,74.2229,79.511986,28.04727,28.050026,211930.4219,33769.46875,0,625.527588,17291.16785,22522.03422,1032.013351,22.861473,1.051612,0.582333,6881.163218
"1620",1800,"MA","Norfolk","Braintree","MAPC",0.121281465,0.224657534,214295,19652,33318,4565,0,0,848,152,82.160912,81.952484,24.035114,23.885456,208893.2344,32520.04102,0,828.684448,19030.0717,24797.25892,1222.974047,24.594574,0.936334,0.627053,7179.904474
"1621",1801,"MA","Norfolk","Braintree","MAPC",0.205940594,0.226890756,220879,113739,34702,14313,0,0,799,0,54.319603,54.425411,18.772057,18.743635,215247.6094,33630.33594,0,757.003784,3394.249784,11387.41742,389.926224,9.493027,0.412385,0.228806,2707.874764
"1622",1802,"MA","Norfolk","Braintree","MAPC",0.094323144,0.225,216040,55749,34576,8006,0,0,799,0,62.700089,61.943954,19.494341,19.188326,208552.3594,33334.83984,0,761.676514,15013.90439,23569.30532,993.098705,22.104882,0.886981,0.541666,6317.846185
"1623",1803,"MA","Norfolk","Braintree","MAPC",0.138844727,0.236467236,208661,163839,34116,15896,0,0,799,317,57.126011,58.182465,19.528078,18.989174,206556.5625,33260.55469,0,776.36969,46043.02007,78192.22649,3111.345368,69.144858,3.089885,1.719433,20015.87844
"1624",1804,"MA","Norfolk","Braintree","MAPC",0.081651955,0.246218487,209007,5580,32528,1171,0,0,1080.5,0,77.892708,80.243393,20.003653,19.932735,201418.7656,31358.32227,0,1040.19519,16136.90787,33209.80004,1443.33329,30.854229,1.303046,0.762897,8827.362667
"1625",1805,"MA","Norfolk","Braintree","MAPC",0.116666667,0.245575221,192817,3701,32155,819,0,0,636,0,87.634422,88.562805,19.251976,19.075413,191635.5938,31959.24609,0,632.026978,22489.83101,29324.51688,1633.491715,29.954022,1.068219,0.798043,8935.915402
"1626",1806,"MA","Norfolk","Braintree","MAPC",0.117554859,0.270916335,194109,8590,32485,1866,0,0,636,165,72.784935,73.306091,18.992229,19.078827,189363.25,31701.74023,0,623.951416,19547.61701,36970.53726,1923.04198,36.122092,1.358486,0.950251,10756.80733
"1627",1807,"MA","Norfolk","Braintree","MAPC",0.214258627,0.254528986,196106,348973,33085,34948,0,0,799,152,58.339764,58.460926,18.64152,18.474672,202271.9844,33160.14453,0,772.902954,109815.5104,123811.7175,4951.112565,116.172162,5.273645,2.740137,32314.60139
"1628",1808,"MA","Norfolk","Braintree","MAPC",0.168831169,0.290322581,200724,538635,33325,57201,0,0,799,315,52.7981,52.549732,19.934963,19.739429,219230,34632.58984,0,772.493347,48130.79528,87375.79507,3222.348058,75.122943,3.734722,1.879053,22552.95114
"1629",1809,"MA","Norfolk","Braintree","MAPC",0.172441579,0.221411192,175661,33901,31736,5103,0,0,799,0,73.447212,64.083252,19.689186,19.33849,172245.4219,31094.30078,0,779.74884,237704.1068,255290.8216,14621.54138,255.535907,10.919496,7.059269,79280.1184
"1630",1810,"MA","Norfolk","Braintree","MAPC",0.130434783,0.177954847,188730,169348,32592,16811,0,0,799,0,61.329472,60.863434,18.125227,17.923964,187708.3438,31760.14844,0,756.882935,30643.30524,76076.52504,2563.081892,66.686363,3.123084,1.530423,18157.23936
"1631",1811,"MA","Norfolk","Braintree","MAPC",0.215773301,0.269157088,194954,316705,33049,29803,0,0,799,0,57.930992,57.049484,19.04073,18.69178,201557.7344,32872.9375,0,755.662476,129269.0652,151178.7058,7091.21445,140.448932,6.531068,3.562972,41292.62898
"1632",1812,"MA","Norfolk","Braintree","MAPC",0.104270873,0.24184261,179557,37610,31250,6515,1152,0,799,0,63.05687,66.134529,18.431252,17.515371,173065.4844,30118.81641,1099.31665,762.460022,83274.34383,151888.5118,6007.840633,135.050812,5.940307,3.3415,38939.70178
"1633",1813,"MA","Norfolk","Braintree","MAPC",0.124178851,0.358917725,174598,25443,30788,4583,1152,0,799,16,74.755287,63.381756,18.615751,17.824671,171319.2031,30211.94727,1126.67627,781.787781,42412.66746,74971.9748,3314.358072,70.3581,2.805174,1.774348,20380.26647
"1634",1814,"MA","Norfolk","Braintree","MAPC",0.362580645,0.396381579,166736,16243,29685,2873,1152,0,799,16,74.279724,58.700832,18.136879,17.456688,162748.2969,28974.54688,1121.474731,778.252441,26414.6209,43481.45289,1396.042565,36.003367,1.683506,0.849024,10119.51462
"1635",1815,"MA","Norfolk","Weymouth","MAPC",0.062086514,0.325581395,114480,11594,19987,1826,0,0,319,0,70.522194,67.858574,18.983633,18.890167,111204.375,19408.80078,0,308.843842,5467.255777,9088.666789,494.747639,9.4228,0.399964,0.24721,2853.610824
