"","TAZ_ID","State","County","Town","RPA","pop_pct_min","pop_pct_non-min","pop_pct_low","pop_pct_non_low","nb_Jobs60Trn","nb_Retl60Trn","nb_HEdu40Trn","nb_Heal40Trn","nb_TrnProdTm","nb_TrnAttrTm","nb_HwyProdTm","nb_HwyAttrTm","nb_CongVMT_sqmi","nb_CO_sqmi","b_Jobs60Trn","b_Retl60Trn","b_HEdu40Trn","b_Heal40Trn","b_TrnProdTm","b_TrnAttrTm","b_HwyProdTm","b_HwyAttrTm","b_CongVMT_sqmi","b_CO_sqmi"
"94",94,"MA","Suffolk","Boston","MAPC",0.209726444,0.790273556,0.266871166,0.733128834,992795,110871,164975,4560.833496,33.769928,33.092808,29.559374,31.379229,159439.0859,271.302363,986866,109733,165255,4560.833496,33.727535,33.072945,29.64151,31.464422,158834.5588,269.775547
"95",95,"MA","Suffolk","Boston","MAPC",0.280769231,0.719230769,0.256578947,0.743421053,997867,111107,195337,4620.833496,36.577721,35.459743,37.205605,39.664875,10235.54643,232.504797,992367,110514,195337,4620.833496,36.485958,35.393368,37.284286,39.757133,15057.67707,236.401399
"96",96,"MA","Suffolk","Boston","MAPC",0,1,0,1,1021082,117137,214278,4620.833496,41.015274,39.484753,47.546986,50.159439,138513.4441,299.490412,1016069,116644,214278,4620.833496,40.902855,39.428604,47.613194,50.159962,138016.5057,304.271951
"97",97,"MA","Suffolk","Boston","MAPC",0.166666667,0.833333333,0,1,1031540,118606,214560,5101.333496,35.922325,34.067543,41.344044,44.172535,283658.8384,645.875642,1026974,118134,214560,5101.333496,35.876831,34.063931,41.560593,44.331364,282887.6779,653.791992
"98",98,"MA","Suffolk","Boston","MAPC",0,1,0,1,1033195,119153,214560,5101.333496,37.827934,36.127243,46.53796,49.323643,812042.7805,1625.675782,1028213,118567,214560,5101.333496,37.828175,36.157955,46.842384,49.626213,809660.6048,1622.301117
"99",99,"MA","Suffolk","Boston","MAPC",0,1,0,1,1028535,117994,214278,4620.833496,39.687878,38.385563,46.370724,48.699715,838456.4485,1388.257349,1023522,117501,214278,4620.833496,39.561001,38.338772,46.546322,48.859398,845180.3586,1399.952369
"100",100,"MA","Suffolk","Boston","MAPC",0,1,0,1,1013456,117864,214365,4817.833496,40.673515,38.926174,49.720509,53.098042,327164.8178,677.222889,1008443,117371,214365,4817.833496,40.505836,38.816093,49.941486,53.223919,327523.3102,676.751673
"101",101,"MA","Suffolk","Boston","MAPC",0.325396825,0.674603175,0.3,0.7,1019580,116682,214278,4335.833496,36.098614,34.769318,36.435913,38.561214,48070.88066,162.004677,1014567,116189,214278,4335.833496,36.061001,34.815182,36.639927,38.775417,39190.1358,162.862877
"102",102,"MA","Suffolk","Boston","MAPC",0.21754386,0.78245614,0.329787234,0.670212766,1044981,121142,195337,4560.833496,37.502121,36.506134,39.91803,42.664158,211140.8389,453.297358,1044585,121097,195337,4560.833496,37.395817,36.438095,40.035103,42.748821,212649.5224,458.218769
"103",103,"MA","Suffolk","Boston","MAPC",0.426666667,0.573333333,0.313432836,0.686567164,1046852,120912,214278,4620.833496,32.963783,32.122917,31.93405,34.433659,139671.6793,340.120991,1046456,120867,214278,4620.833496,32.852623,32.051224,32.079296,34.45647,139713.0172,340.508688
"104",104,"MA","Suffolk","Boston","MAPC",0.074074074,0.925925926,0.31147541,0.68852459,1048023,122346,214560,5348.333496,36.752579,35.080818,41.702103,44.154949,424358.3998,743.19246,1042614,121808,214560,5348.333496,36.585266,34.94883,41.815277,44.336857,422317.0788,742.639402
"105",105,"MA","Suffolk","Boston","MAPC",0.273381295,0.726618705,0.329411765,0.670588235,1041356,119207,195337,4620.833496,35.537445,34.613632,36.019581,38.095039,1474930.613,2209.369071,1040960,119162,195337,4620.833496,35.452679,34.55616,36.03352,38.067795,1456580.638,2188.574383
"106",106,"MA","Suffolk","Boston","MAPC",0.184118674,0.815881326,0.326343381,0.673656619,968882,107698,164975,4395.833496,40.435783,40.124958,41.497032,43.286964,1110746.994,1489.822948,963869,107205,164975,4395.833496,40.279392,40.005604,41.587639,43.361488,1100559.166,1448.565885
"107",107,"MA","Suffolk","Boston","MAPC",0.352199323,0.647800677,0.466861598,0.533138402,982400,109099,163581,4283.833496,31.95537,33.090851,29.055315,28.819998,325591.8228,539.926575,978284,108634,163581,4283.833496,31.914743,33.058933,29.093628,28.856789,328459.8898,543.153851
"108",108,"MA","Suffolk","Boston","MAPC",0.315165877,0.684834123,0,1,978752,110484,159929,4867.833496,41.171715,39.39756,47.665073,49.85133,102940.0158,177.745684,973739,109991,159929,4867.833496,41.218967,39.449112,47.844971,49.934277,102184.7663,174.885879
"109",109,"MA","Suffolk","Boston","MAPC",0.278719397,0.721280603,0.53869969,0.46130031,979686,110649,164975,4395.833496,36.077026,35.7015,37.596684,38.793861,49314.15718,83.406983,974673,110156,164975,4395.833496,35.941334,35.587566,37.667782,38.870571,48931.35041,81.904391
"110",110,"MA","Suffolk","Boston","MAPC",0.483167378,0.516832622,0.351903435,0.648096565,1005532,114011,163581,4283.833496,31.46771,32.481365,23.928036,24.969202,154112.8954,327.333691,1001416,113546,163581,4283.833496,31.452873,32.447601,23.94693,24.975176,154803.3379,328.084854
"111",111,"MA","Suffolk","Boston","MAPC",0.252475248,0.747524752,0.353846154,0.646153846,1048656,121542,195337,4560.833496,34.424656,33.906666,36.651848,38.930115,3195620.203,3911.543725,1048260,121497,195337,4560.833496,34.35722,33.885197,36.707802,38.929283,3126487.001,3830.369169
"112",112,"MA","Suffolk","Boston","MAPC",0.182955072,0.817044928,0.273992674,0.726007326,1032837,118148,193943,4343.833496,31.340071,31.758211,26.812483,28.317806,171054.7041,436.704451,1028325,117638,193943,4343.833496,31.279129,31.713478,26.862041,28.360487,161235.0838,425.106594
"113",113,"MA","Suffolk","Boston","MAPC",0.127516779,0.872483221,0.306122449,0.693877551,1001129,114048,162376,4283.833496,36.489609,36.544842,33.053402,35.593155,899677.5,1257.393709,997013,113583,162376,4283.833496,36.355709,36.437851,33.136257,35.595383,876010.4871,1226.907846
"114",114,"MA","Suffolk","Boston","MAPC",0.964869776,0.035130224,0.9,0.1,989008,111538,162930,4283.833496,31.240702,32.307476,24.411655,25.864191,94938.04066,248.265914,984892,111073,162930,4283.833496,31.17206,32.18219,24.408705,25.866194,92876.72845,244.625728
"115",115,"MA","Suffolk","Boston","MAPC",0.277777778,0.722222222,0.916666667,0.083333333,967794,108718,182834,3954.833252,33.804546,35.539867,30.625511,31.907455,395347.3117,807.830025,962781,108225,182834,3954.833252,33.650021,35.370609,30.7083,32.011982,390383.7962,773.12804
"116",116,"MA","Suffolk","Boston","MAPC",0.349212303,0.650787697,0.337341349,0.662658651,990929,111325,163581,4283.833496,29.933788,30.296406,25.465416,25.448193,160823.6874,344.839247,986654,110805,163581,4283.833496,29.853924,30.231707,25.536356,25.460693,160164.0705,341.067152
"117",117,"MA","Suffolk","Boston","MAPC",0.186141304,0.813858696,0.119480519,0.880519481,970438,109289,163581,4283.833496,33.758549,34.145283,25.801725,26.623522,272368.1097,454.619081,964779,108641,163581,4283.833496,33.713428,34.104641,25.852154,26.631378,271591.7489,451.426164
"118",118,"MA","Suffolk","Boston","MAPC",0.148861646,0.851138354,0.168674699,0.831325301,997404,113583,163581,4283.833496,33.877041,33.864235,23.779589,25.206659,296901.4048,538.986732,993288,113118,163581,4283.833496,33.831551,33.812847,23.821939,25.193232,237350.9048,531.326629
"119",119,"MA","Suffolk","Boston","MAPC",0.263558516,0.736441484,0.307491289,0.692508711,969168,108117,163581,4215.833496,32.978741,33.755222,24.31596,25.118576,61598.52015,134.064735,963509,107469,163581,4215.833496,32.91272,33.697029,24.37808,25.128199,56799.2469,127.183119
"120",120,"MA","Suffolk","Boston","MAPC",0.364620939,0.635379061,0.402091255,0.597908745,947114,103957,162718,3732.833252,34.625027,34.61657,25.41691,26.754311,268345.8998,518.004207,942301,103507,162718,3732.833252,34.574184,34.568756,25.484493,26.776924,261841.0967,507.114861
"121",121,"MA","Suffolk","Boston","MAPC",0.513577332,0.486422668,0.508896797,0.491103203,937126,102973,179072,3204.5,37.713306,37.592964,32.699364,34.649448,65821.68155,197.221837,932113,102480,179072,3204.5,37.464062,37.347885,32.776878,34.742516,64837.4338,192.315512
"122",122,"MA","Suffolk","Boston","MAPC",0.438041594,0.561958406,0.385416667,0.614583333,948960,104913,163581,4215.833496,32.64547,32.610992,23.458672,23.94903,68619.93074,158.019571,943588,104322,163581,4215.833496,32.61314,32.554947,23.51623,23.968119,68245.89379,159.289451
"123",123,"MA","Suffolk","Boston","MAPC",0.702921348,0.297078652,0.308170515,0.691829485,944080,103739,159046,3714.5,33.047646,33.825951,20.913622,21.336628,98176.25359,208.751458,938908,103191,159046,3714.5,33.007427,33.66515,20.961672,21.345995,97194.97762,205.421214
"124",124,"MA","Suffolk","Boston","MAPC",0.792917167,0.207082833,0.515923567,0.484076433,912159,98392,161212,3009.833252,37.269497,37.232639,26.743395,28.052145,25211.51381,39.070998,907346,97942,161212,3009.833252,37.217751,37.228764,26.9233,28.129725,24935.5463,36.971701
"125",125,"MA","Suffolk","Boston","MAPC",0.524698134,0.475301866,0.534513274,0.465486726,898169,97099,158834,3714.5,35.159466,33.223461,22.52833,22.944683,79064.85564,166.789685,898169,97099,158834,3714.5,35.106373,33.144375,22.579395,22.95719,80473.4937,168.077423
"126",126,"MA","Suffolk","Boston","MAPC",0.45751634,0.54248366,0.5,0.5,878845,95048,156850,3565.833252,41.230659,39.364079,32.899632,34.504341,70969.80088,129.355545,879045,95091,156850,3565.833252,41.186188,39.295551,32.97995,34.532116,69903.87148,119.80721
"127",127,"MA","Suffolk","Boston","MAPC",0.288944724,0.711055276,0.534361851,0.465638149,909149,99468,158834,3669.5,34.461193,33.355885,24.244154,24.744558,166760.094,350.418834,904136,98975,158834,3669.5,34.420769,33.302788,24.308714,24.75424,165826.5446,347.10742
"128",128,"MA","Suffolk","Boston","MAPC",0.832989691,0.167010309,0.533527697,0.466472303,898426,99075,157305,3156.5,38.434593,38.348148,32.848419,34.179123,332179.2915,698.218351,898426,99075,157305,3156.5,38.398376,38.305901,32.949974,34.223461,327045.2388,678.662478
"129",129,"MA","Suffolk","Boston","MAPC",0.55988024,0.44011976,0,1,859255,93423,144696,2067.5,46.801731,45.137119,43.00626,45.590557,489325.5839,975.953874,859699,93531,144696,2067.5,46.702908,45.050034,43.163643,45.718826,478577.5905,971.625508
"130",130,"MA","Suffolk","Boston","MAPC",0,1,0,1,890301,96281,121798,1192,43.44978,43.418419,37.19313,40.882629,1147816.891,1512.208548,890301,96281,121798,1192,43.408405,43.377506,37.318745,40.94783,1142008.841,1514.620785
"131",131,"MA","Suffolk","Boston","MAPC",0.790343915,0.209656085,0,1,915171,99098,165667,1366,37.099377,37.786388,28.862478,31.903173,266056.2235,400.872605,915171,99098,165667,1366,37.104176,37.801258,28.921295,31.9268,265069.4528,395.884897
"132",132,"MA","Suffolk","Boston","MAPC",0,1,0,1,908494,98610,165667,1366,40.180893,40.771206,34.420517,36.944202,157473.0535,288.138092,908494,98610,165667,1366,40.096611,40.688023,34.530613,36.981953,151229.8458,280.256203
"133",133,"MA","Suffolk","Boston","MAPC",0.366071429,0.633928571,0.474226804,0.525773196,940693,103034,170470,1366,32.966339,33.867599,22.756439,23.608549,1207899.418,1323.030905,935680,102541,170470,1366,32.965672,33.881046,22.775723,23.610949,1208156.958,1322.406386
"134",134,"MA","Suffolk","Boston","MAPC",0.290648694,0.709351306,0.470198675,0.529801325,939490,104206,170470,1366,31.675087,32.678112,19.98567,20.335684,563889.7013,785.759552,934477,103713,170470,1366,31.648972,32.665779,20.01532,20.346031,563609.1857,784.088163
"135",135,"MA","Suffolk","Boston","MAPC",0,1,0,1,953708,105631,156963,745,33.724266,31.524754,24.29496,23.440102,66192.58446,174.974215,948695,105138,156963,745,33.671173,31.483128,24.393925,23.443953,66238.27477,174.737902
"136",136,"MA","Suffolk","Boston","MAPC",0.085245902,0.914754098,0.164835165,0.835164835,959825,108060,180463,745,38.211784,37.351032,32.757931,32.537827,138422.8415,322.455074,954648,107547,180463,745,38.184349,37.351196,32.961601,32.707035,137989.4715,323.383347
"137",137,"MA","Suffolk","Boston","MAPC",0.1,0.9,0.14893617,0.85106383,993706,111566,219547,4151.833496,34.934151,34.543472,31.886948,31.820606,452783.7064,895.742014,986128,110294,219547,4151.833496,34.912476,34.544174,32.095558,31.972319,455064.9426,900.641347
"138",138,"MA","Suffolk","Boston","MAPC",0,1,0,1,904431,98810,130208,745,42.592262,40.522465,37.069756,38.504475,23282.4044,227.251101,904431,98810,130208,745,42.56781,40.528164,37.234646,38.573223,23276.78749,225.709732
"139",139,"MA","Suffolk","Boston","MAPC",0.180911681,0.819088319,0.170506912,0.829493088,944332,105430,204631,2229.5,37.893257,35.401894,33.030556,34.4519,571452.6601,1050.830167,939319,104937,204631,2229.5,37.861454,35.378326,33.192654,34.520378,561481.1912,993.182248
"140",140,"MA","Suffolk","Boston","MAPC",0,1,0,1,885341,95795,62627,745,39.789116,39.218033,31.43195,32.34824,976158.3066,1449.081682,885828,95895,62627,745,39.740574,39.216064,31.543264,32.394253,790006.6258,1337.293704
"141",141,"MA","Suffolk","Boston","MAPC",0,1,0,1,871783,94031,56594,745,39.368366,40.867664,29.775621,30.39217,0,0,878408,94653,56594,745,39.293083,40.842335,29.857529,30.413099,0,0
"142",142,"MA","Suffolk","Boston","MAPC",0.251207729,0.748792271,0,1,864985,93331,37942,745,44.891155,43.586918,38.925587,39.574368,11968.18927,42.422065,864985,93331,37942,745,44.813198,43.597019,39.068588,39.649918,11925.2752,42.357607
"143",143,"MA","Suffolk","Boston","MAPC",0,1,0,1,984580,110164,219460,3231.833252,35.430462,35.183769,32.044197,32.786095,0,0,979567,109671,219460,3231.833252,35.392902,35.167683,32.198051,32.848217,0,0
"144",144,"MA","Suffolk","Boston","MAPC",0,1,0,1,974663,109246,219460,3231.833252,36.594452,36.145805,33.410877,34.230503,624131.7364,1401.55489,969650,108753,219460,3231.833252,36.560146,36.132458,33.567535,34.283047,508963.6452,1352.308088
"145",145,"MA","Suffolk","Boston","MAPC",0.124282983,0.875717017,0.25477707,0.74522293,942202,103496,173746,2403.5,34.777428,35.523903,26.329086,27.481916,476.446615,1.762303,940950,103363,173746,2403.5,34.751385,35.497421,26.403353,27.499048,487.3583,1.745777
"146",146,"MA","Suffolk","Boston","MAPC",0,1,0,1,970356,108734,219460,3231.833252,40.07547,39.687683,44.361965,45.517746,68329.62647,166.584822,964856,108141,219460,3231.833252,40.083904,39.722198,44.557369,45.538593,68006.69117,165.893079
"147",147,"MA","Suffolk","Boston","MAPC",0.239842726,0.760157274,0.257336343,0.742663657,976912,108921,219547,4376.833496,27.908821,28.671825,24.529387,25.718647,61389.84217,166.700515,971412,108328,219547,4376.833496,27.872692,28.645569,24.601818,25.719858,64143.92473,168.896873
"148",148,"MA","Suffolk","Boston","MAPC",0,1,0,1,891245,95991,60307,449,40.876366,41.102303,28.110415,29.474304,90932.32842,190.81154,891245,95991,60307,449,40.854507,41.076641,28.195486,29.474676,91071.61923,192.097803
"149",149,"MA","Suffolk","Boston","MAPC",0,1,0,1,896084,97508,52307,745,43.409157,41.309444,36.04673,37.492771,0,0,896084,97508,52307,745,43.374672,41.325783,36.216198,37.591766,0,0
"150",150,"MA","Suffolk","Boston","MAPC",0.106060606,0.893939394,0.170731707,0.829268293,875074,96740,42390,745,38.524475,39.170052,24.488155,25.05739,0,0,875074,96740,42390,745,38.501247,39.156754,24.549383,25.063421,0,0
"151",151,"MA","Suffolk","Boston","MAPC",0.143263757,0.856736243,0.199649737,0.800350263,946911,104702,203828,2403.5,29.57707,30.141325,18.806152,19.222685,61365.78966,179.88862,942416,104216,203828,2403.5,29.584352,30.121948,18.82947,19.211216,58715.60723,177.707758
"152",152,"MA","Suffolk","Boston","MAPC",0.56497948,0.43502052,0.545144804,0.454855196,943997,104180,203828,2403.5,29.400726,30.144665,18.028673,18.222885,38800.18143,88.770953,939502,103694,203828,2403.5,29.409456,30.121731,18.054974,18.220192,37413.84693,84.469065
"153",153,"MA","Suffolk","Boston","MAPC",0.118430273,0.881569727,0.221322537,0.778677463,921783,101282,159118,1366,32.099934,33.543049,20.035135,20.063307,96466.67652,172.260473,921548,101276,159118,1366,32.09005,33.537758,20.074236,20.057064,96230.20767,172.507326
"154",154,"MA","Suffolk","Boston","MAPC",0.10723192,0.89276808,0.256369427,0.743630573,956015,105477,210167,2515.5,28.819384,29.355364,22.578047,22.796326,108550.7947,178.655142,951002,104984,210167,2515.5,28.796923,29.340326,22.61706,22.798225,108351.8736,180.071735
"155",155,"MA","Suffolk","Boston","MAPC",0.664554603,0.335445397,0.662535748,0.337464252,946012,104817,172279,2141.5,28.774767,29.561764,17.308992,17.40118,67172.19789,120.921342,940764,104318,172279,2141.5,28.748873,29.537275,17.321404,17.388126,66198.73166,119.477665
"156",156,"MA","Suffolk","Boston","MAPC",0.099559148,0.900440852,0.209179834,0.790820166,878972,95569,78425,1192,33.964428,33.928543,19.887829,20.011927,35023.29257,126.051945,878972,95569,78425,1192,33.940258,33.903366,19.915632,20.006842,36641.63157,126.776695
"157",157,"MA","Suffolk","Boston","MAPC",0.055363322,0.944636678,0.209876543,0.790123457,737479,81851,3497,0,44.193478,44.340839,30.912273,31.929338,105459.1194,211.285046,737980,81956,3497,0,44.164379,44.324745,30.997288,31.949419,105119.274,211.884307
"158",158,"MA","Suffolk","Boston","MAPC",0.050295858,0.949704142,0.195121951,0.804878049,420063,46136,2139,0,48.733566,47.801826,23.402403,23.846315,103470.3569,191.442914,420063,46136,2139,0,48.696945,47.784256,23.44183,23.853907,103329.9725,191.237045
"159",159,"MA","Suffolk","Boston","MAPC",0,1,0,1,190498,15940,0,0,65.120293,75.133812,33.763477,34.245464,0,0,190498,15940,0,0,65.124008,75.147354,33.831615,34.287071,0,0
"160",160,"MA","Suffolk","Boston","MAPC",0.031715521,0.968284479,0.196858639,0.803141361,504717,51961,0,0,46.109215,52.394775,18.487886,18.520969,0,6.71343,504717,51961,0,0,46.08823,52.367851,18.500484,18.506126,0,6.394768
"161",161,"MA","Suffolk","Boston","MAPC",0.027116768,0.972883232,0.212471132,0.787528868,649609,71247,0,0,43.824177,49.548542,20.511698,20.861786,0,10.127911,648250,71233,0,0,43.801891,49.514614,20.53742,20.858952,0,10.049608
"162",162,"MA","Suffolk","Boston","MAPC",0.026487524,0.973512476,0.208271787,0.791728213,532283,54083,0,0,46.672291,49.584053,17.844563,17.906218,9416.425948,43.209157,532283,54083,0,0,46.668453,49.578831,17.856092,17.89249,9469.936277,42.567365
"163",163,"MA","Suffolk","Boston","MAPC",0.041570439,0.958429561,0.226883562,0.773116438,777127,83581,7945,0,40.453228,41.969666,20.23772,20.567348,49962.24583,175.255575,777371,83646,7945,0,40.444283,41.957901,20.264591,20.556993,56096.70077,177.735822
"164",164,"MA","Suffolk","Boston","MAPC",0.038116592,0.961883408,0.287443268,0.712556732,710068,77370,2139,0,41.73875,42.515266,17.931454,17.876883,1259.077785,12.083011,710312,77435,2139,0,41.708187,42.499252,17.950249,17.860586,1276.707192,12.3574
"165",165,"MA","Suffolk","Boston","MAPC",0.04893754,0.95106246,0.291666667,0.708333333,825354,88256,33896,419,37.621811,38.811672,18.196447,18.429562,26885.88014,135.475195,825354,88256,33896,419,37.60252,38.791332,18.212317,18.417358,31426.82358,135.251183
"166",166,"MA","Suffolk","Boston","MAPC",0.077818182,0.922181818,0.433467742,0.566532258,896074,97169,85876,1007,34.369312,35.414505,20.357138,20.504423,3818.697543,34.128134,896074,97169,85876,1007,34.346367,35.392254,20.388506,20.512367,6738.264971,34.505897
"167",167,"MA","Suffolk","Boston","MAPC",0.715226656,0.284773344,0.802110818,0.197889182,971473,109660,212545,3043.833252,27.180744,27.99667,16.73173,16.648722,161112.0821,286.181372,966460,109167,212545,3043.833252,27.155083,27.967659,16.736652,16.629436,157766.6832,284.012443
"168",168,"MA","Suffolk","Boston","MAPC",0.21875,0.78125,0.411764706,0.588235294,837828,88295,86571,745,37.657349,39.03426,23.027231,24.498123,7548.231997,26.045024,832815,87802,86571,745,37.678692,39.052471,23.026785,24.524563,7417.71746,24.889454
"169",169,"MA","Suffolk","Boston","MAPC",0.435875586,0.564124414,0.365805169,0.634194831,914519,100879,151005,966,31.197042,32.638412,19.308186,20.580826,0,0,909019,100286,151005,966,31.21265,32.668766,19.318687,20.613171,0,0
"170",170,"MA","Suffolk","Boston","MAPC",0.559654179,0.440345821,0.4393531,0.5606469,957199,106683,162718,3957.833252,25.85511,27.034264,18.617878,19.454407,6245.602037,44.118995,956803,106638,162718,3957.833252,25.86882,27.031988,18.613361,19.473186,6066.848978,42.720695
"171",171,"MA","Suffolk","Boston","MAPC",0.809200603,0.190799397,0.460850112,0.539149888,972949,109826,174744,4005.833252,25.799931,27.198015,23.644714,24.058643,28144.61123,156.074139,972225,109646,174744,4005.833252,25.780951,27.185354,23.656759,24.09643,36984.46957,152.863438
"172",172,"MA","Suffolk","Boston","MAPC",0.692257218,0.307742782,0.754901961,0.245098039,965807,108210,174744,4005.833252,23.71417,24.6551,17.508593,17.405277,0,19.98673,965411,108165,174744,4005.833252,23.687595,24.630974,17.491156,17.415401,0,19.905587
"173",173,"MA","Suffolk","Boston","MAPC",0.765636775,0.234363225,0.622030238,0.377969762,915519,100911,151005,966,29.563713,30.450436,21.358873,21.443924,567380.7294,965.608438,915519,100911,151005,966,29.493536,30.415285,21.351963,21.477983,537876.4463,792.460927
"174",174,"MA","Suffolk","Boston","MAPC",0.683508103,0.316491897,0.488664987,0.511335013,937748,104386,160340,2706.5,27.788952,29.125057,21.322433,20.958136,294153.0951,472.676852,932735,103893,160340,2706.5,27.796549,29.119247,21.327888,20.992153,271811.17,450.028102
