TAZ_ID,State,County,Town,RPA,Minority,Low_inc,Jobs30Hwy,Jobs60Trn,Retl30Hwy,Retl60Trn,HEdu20Hwy,HEdu40Trn,Heal20Hwy,Heal40Trn,TrnProdTm,TrnAttrTm,HwyProdTm,HwyAttrTm,JobsAccCmp,RetlAccCmp,HEduAccCmp,HealAccCmp,CongVMT_sqmi,TotalVMT_sqmi,TotalVHT_sqmi,CO_sqmi,NOX_sqmi,VOC_sqmi,CO2_sqmi
5437,MA,Hampden,Wilbraham,PVPC,#N/A,#N/A,96416,0,8395,0,0,0,0,0,0,0,20.255016,19.895456,96416,8395,0,0,0,7944.543305,334.550309,7.035962,0.294266,0.178001,2057.903688
5438,MA,Hampden,Wilbraham,PVPC,#N/A,#N/A,143532,1763,12220,826,0,0,0,0,92.492279,92.234352,18.949379,18.464249,142607.5938,12145.70508,0,0,12064.4026,25869.20031,1028.020417,23.717053,1.032428,0.581179,6654.443924
5439,MA,Hampden,Wilbraham,PVPC,#N/A,#N/A,113281,0,9634,0,0,0,0,0,0,0,19.725649,19.186077,113281,9634,0,0,0,9196.10847,372.488674,7.859551,0.338577,0.201751,2341.323336
5440,MA,Hampden,Wilbraham,PVPC,#N/A,#N/A,126694,0,11123,0,0,0,0,0,0,0,20.079464,24.028885,126694,11123.00098,0,0,25407.56594,53937.72488,1868.24467,46.579367,2.152783,1.118374,12893.70057
5441,MA,Hampden,Ludlow,PVPC,#N/A,#N/A,138743,0,12944,0,0,0,0,0,148.18924,155.46611,17.791002,17.763887,138704.8438,12940.44141,0,0,6039.58048,36227.36785,1160.639089,35.671094,1.632142,0.743603,8518.379388
5442,MA,Hampden,Ludlow,PVPC,#N/A,#N/A,163329,0,16002,0,0,0,0,0,131.708206,127.370308,16.188936,16.152935,163118.6875,15981.39551,0,0,163391.5543,285673.9421,8136.969416,307.904678,14.259508,5.729984,65813.07746
5443,MA,Hampden,Ludlow,PVPC,#N/A,#N/A,154896,0,14566,0,0,0,0,0,131.324081,134.022919,16.677412,16.781273,154799.0625,14556.88379,0,0,17738.01007,40182.74583,1532.731637,42.066625,1.943621,0.911097,10397.82991
5444,MA,Hampden,Ludlow,PVPC,#N/A,#N/A,156984,0,14872,0,0,0,0,0,130.83934,124.516289,16.960449,16.989729,156506.1719,14826.73242,0,0,3265.457814,39557.42504,1801.8459,38.143572,1.48672,0.941953,10742.29021
5445,MA,Hampden,Springfield,PVPC,#N/A,#N/A,144557,1763,13029,826,0,0,0,0,97.164009,96.92321,16.893507,16.555267,143297.0313,12921.3252,0,0,0,0,0,0,0,0,0
5446,MA,Hampden,Springfield,PVPC,#N/A,#N/A,130568,0,11088,0,0,0,0,0,110.512306,111.023186,17.471657,17.177931,130166.8203,11053.93164,0,0,25869.02258,41579.23486,1320.480196,34.513253,1.647657,0.815255,9397.344666
5447,MA,Hampden,Springfield,PVPC,#N/A,#N/A,154909,2208,14384,866,0,0,0,0,86.632866,85.578171,16.25984,15.979992,153214.75,14234.0166,0,0,43561.63171,123504.1613,4053.615155,106.740928,5.259581,2.542912,29495.5883
5448,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,104662,0,8740,0,0,0,0,0,0,0,15.169212,15.067402,104662,8740,0,0,906.653403,33358.89764,1187.939535,28.087765,1.383297,0.691229,8093.775727
5449,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,120537,0,10001,0,0,0,0,0,109.308205,102.437691,14.803284,14.79167,119880.4297,9946.524414,0,0,0,0,0,0,0,0,0
5450,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,130339,477,10990,59,0,0,0,0,87.314903,84.850967,14.711213,14.509512,128927.5859,10871.19629,0,0,19850.43333,35078.20971,1293.80467,30.424257,1.51596,0.749052,8869.037571
5451,MA,Hampden,Springfield,PVPC,#N/A,#N/A,128543,1349,10727,169,0,0,0,0,93.521858,88.301826,17.366997,17.156744,126902.4766,10590.8252,0,0,10076.5817,50876.44668,2326.608474,49.017322,1.967791,1.228381,14056.01284
5452,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,106825,0,8519,0,0,0,0,0,108.860413,103.050652,15.620121,15.439588,106696.5859,8508.759766,0,0,2389.558469,27536.02783,1256.068847,26.562022,1.063671,0.659711,7560.981864
5453,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,77750,0,6483,0,0,0,0,0,0,0,17.132933,17.015657,77750,6483,0,0,1474.690959,22573.94121,958.573199,20.291744,0.839179,0.513528,5914.540346
5454,MA,Hampden,Springfield,PVPC,#N/A,#N/A,102619,0,8172,0,0,0,0,0,0,0,20.575348,20.188648,102619,8171.999512,0,0,0,18756.52199,794.414209,17.253601,0.706097,0.425815,4868.931836
5455,MA,Hampden,Wilbraham,PVPC,#N/A,#N/A,64809,0,5876,0,0,0,0,0,0,0,22.717794,22.260065,64809,5876,0,0,194.250886,13232.84778,580.542446,12.322545,0.481922,0.307321,3507.776188
5456,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,123821,202,10780,20,0,0,0,0,91.651978,92.509727,14.837296,14.677277,123081.8203,10715.66016,0,0,30080.24825,43807.57269,1429.267462,36.681129,1.87366,0.884775,10465.94575
5457,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,91057,0,7021,0,0,0,0,0,0,0,17.212624,17.13312,91057,7021,0,0,1484.095294,22087.91974,863.645116,19.579838,0.901047,0.482946,5647.9464
5458,MA,Hampden,Springfield,PVPC,#N/A,#N/A,115368,0,9647,0,0,0,0,0,120.120506,127.781342,18.782248,18.64913,115131.0547,9627.1875,0,0,9516.136441,30433.09107,943.415413,25.438721,1.217483,0.595241,6819.566039
5459,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,97260,0,7721,0,0,0,0,0,0,0,15.802821,15.6772,97260,7721,0,0,0,0,0,0,0,0,0
5460,MA,Hampden,Springfield,PVPC,#N/A,#N/A,150299,0,13771,0,0,0,0,0,84.686356,82.52626,17.109243,17.159088,148182.5625,13577.08301,0,0,10812.74322,26795.52433,1518.576042,28.635143,1.21583,0.733476,8410.129271
5461,MA,Hampden,Springfield,PVPC,#N/A,#N/A,146005,202,13601,20,0,0,0,0,83.001625,81.996796,17.592728,17.517988,143660.9844,13382.66504,0,0,0,48439.46591,2516.390114,48.277809,1.841788,1.22322,13861.7165
5462,MA,Hampden,Springfield,PVPC,#N/A,#N/A,153281,14107,14363,113,0,0,0,0,81.539604,79.847427,16.891743,16.896078,150893.3594,14118.53027,0,0,5111.44017,65199.72928,3670.741311,72.587086,2.422769,1.769742,19676.24281
5463,MA,Hampden,Ludlow,PVPC,#N/A,#N/A,138536,0,11504,0,0,0,0,0,153.64119,145.530197,19.116796,19.16839,138415.9844,11494.03418,0,0,0,15440.02548,619.874171,13.133086,0.583146,0.338581,3947.865949
5464,MA,Hampden,Ludlow,PVPC,#N/A,#N/A,159399,0,15412,0,0,0,0,0,126.55864,120.008171,16.872684,16.811123,158755.625,15349.79297,0,0,0,9993.982636,442.425486,9.252165,0.411688,0.232114,2713.225841
5465,MA,Hampden,Wilbraham,PVPC,#N/A,#N/A,65807,0,6252,0,0,0,0,0,0,0,20.856869,20.705265,65807,6252,0,0,7458.102908,10706.00034,402.762153,9.504093,0.411644,0.231744,2642.867353
5466,MA,Hampden,Longmeadow,PVPC,#N/A,#N/A,89612,0,7868,0,0,0,0,0,0,0,19.156231,19.14035,89612,7868,0,0,0,6809.660236,306.894159,6.419992,0.271685,0.159511,1851.967239
5467,MA,Hampden,Longmeadow,PVPC,#N/A,#N/A,90499,0,6719,0,0,0,0,0,0,0,19.176075,19.202396,90499,6719,0,0,0,18380.87746,775.314714,16.371966,0.726869,0.414626,4852.173641
5468,MA,Hampden,Longmeadow,PVPC,#N/A,#N/A,137791,0,12560,0,0,0,0,0,92.955925,89.957832,16.118198,16.154346,137167.4219,12503.16016,0,0,0,27429.18748,1193.766622,24.886129,1.121315,0.627648,7363.821279
5469,MA,Hampden,Longmeadow,PVPC,#N/A,#N/A,115071,0,8483,0,0,0,0,0,78.984291,82.727837,18.931437,19.005041,114708.9297,8456.307617,0,0,6215.2055,17984.725,590.004833,14.939647,0.807911,0.359827,4294.992051
5470,MA,Hampden,Longmeadow,PVPC,#N/A,#N/A,105966,0,9220,0,0,0,0,0,107.588577,105.018677,17.885557,18.033339,105717.8203,9198.40625,0,0,0,5405.740577,217.365235,4.638699,0.195078,0.118637,1371.979229
5471,MA,Hampden,Longmeadow,PVPC,#N/A,#N/A,148834,0,13947,0,0,0,0,0,66.638878,91.566498,18.087038,18.277571,148783.2188,13942.24219,0,0,24140.20527,36855.24892,1509.743594,34.148237,1.715714,0.846222,10008.67221
5472,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,117986,0,10018,0,0,0,0,0,100.983337,100.859261,15.391671,15.212722,117697.1641,9993.475586,0,0,0,3568.247373,183.378905,3.746033,0.139167,0.089909,1021.18201
5473,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,180877,13135,17282,194,0,0,0,0,83.265915,80.494293,16.950672,17.245852,177180.5938,16905.44336,0,0,0,9519.732483,416.19025,8.753348,0.358095,0.218665,2524.127329
5474,MA,Hampden,Springfield,PVPC,#N/A,#N/A,172234,16318,16504,122,0,0,0,0,84.004356,83.29454,16.79867,16.835659,169906.4688,16259.44922,0,0,0,40775.34482,2144.519516,42.655469,1.599594,1.048348,11876.02506
5475,MA,Hampden,Springfield,PVPC,#N/A,#N/A,176931,14107,16748,113,0,0,0,0,83.989609,85.831062,16.090527,15.947847,174939.3438,16544.52148,0,0,0,32696.68337,1703.088064,34.223801,1.340063,0.82609,9462.530921
5476,MA,Hampden,Springfield,PVPC,#N/A,#N/A,165395,1801,16174,40,0,0,0,0,88.055191,85.168167,17.928553,17.990574,163224.4531,15959.9375,0,0,0,0,0,0,0,0,0
5477,MA,Hampden,Springfield,PVPC,#N/A,#N/A,171383,0,16367,0,0,0,0,0,113.70549,116.855728,18.842779,18.468088,170899.0625,16320.78516,0,0,28436.25865,67392.9784,2366.763333,61.832295,3.115259,1.453584,17128.63192
5478,MA,Hampden,Springfield,PVPC,#N/A,#N/A,168774,0,16238,0,0,0,0,0,105.70134,112.558975,17.345987,17.432508,167727.9219,16137.35547,0,0,307763.6366,496834.5136,12968.36871,485.654117,25.307543,9.708878,114099.1238
5479,MA,Hampden,Springfield,PVPC,#N/A,#N/A,186036,14801,17655,114,0,0,0,0,80.579582,76.524078,15.538162,15.160278,183829.4844,17428.96875,0,0,298976.8745,672473.2473,17361.1614,765.805607,38.835039,13.271668,156729.4918
5480,MA,Hampden,Springfield,PVPC,#N/A,#N/A,175931,0,16521,0,0,0,0,0,94.260101,101.929993,16.386971,16.533714,174643.7188,16400.11719,0,0,24118.03712,72369.54003,1954.611276,71.128847,3.646668,1.415249,16546.62458
5481,MA,Hampden,Springfield,PVPC,#N/A,#N/A,166700,0,16117,0,0,0,0,0,0,0,17.373804,17.169571,166699.9844,16116.99902,0,0,2763.16436,55424.58778,2742.848829,55.984046,2.220683,1.373494,15748.38444
5482,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,170417,0,16519,0,0,0,0,0,92.348877,95.73127,15.43825,15.342422,168994.9688,16381.1582,0,0,0,27429.00359,1196.918213,25.260773,1.01386,0.630504,7246.316954
5483,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,173891,0,16604,0,0,0,0,0,0,0,15.757195,15.573895,173891,16604,0,0,14757.19022,57409.64435,2024.478423,55.101078,2.399305,1.218831,13986.78468
5484,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,178072,23755,17146,358,0,0,0,0,75.187126,73.505577,15.928757,16.038933,174919.9531,16803.0918,0,0,0,0,0,0,0,0,0
5485,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,180036,0,17062,0,0,0,0,0,0,0,16.44253,16.918026,180036,17062,0,0,28833.1553,73462.59025,2405.860672,78.256742,3.617927,1.550588,17996.16957
5486,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,170589,0,16426,0,0,0,0,0,0,0,18.874168,18.520088,170589,16426,0,0,53510.44944,112460.4086,4109.457137,125.756445,5.988796,2.54142,28890.79128
5487,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,178206,1242,16728,28,0,0,0,0,95.163651,93.23764,16.094244,16.476055,176630.6719,16579.33789,0,0,99880.62959,232639.0097,6409.373706,243.287427,11.791353,4.64432,53312.24653
5488,MA,Hampden,Springfield,PVPC,#N/A,#N/A,137747,0,12335,0,0,0,0,0,113.33007,111.099854,18.280254,17.963318,137355.7031,12299.96094,0,0,0,23436.78528,1389.203049,26.77104,0.968489,0.66721,7478.937151
5489,MA,Hampden,Springfield,PVPC,#N/A,#N/A,164998,194,16143,10,0,0,0,0,83.868088,79.425644,15.896962,15.948358,162160.125,15865.19531,0,0,18670.07042,47754.8438,2428.330562,49.935763,1.787934,1.218658,13721.95991
5490,MA,Hampden,Springfield,PVPC,#N/A,#N/A,153963,0,14845,0,0,0,0,0,116.68222,103.942116,16.504641,16.602625,153643.3906,14814.18262,0,0,2712.108954,41303.6989,2162.750818,43.407975,1.543153,1.059246,11898.39792
5491,MA,Hampden,Springfield,PVPC,#N/A,#N/A,172431,194,16456,10,0,0,0,0,95.728851,90.347061,16.77809,16.981947,170338.125,16256.16211,0,0,2571.462891,60819.56623,2587.664042,55.638641,2.273234,1.375998,15748.81692
5492,MA,Hampden,Springfield,PVPC,#N/A,#N/A,149032,0,14499,0,0,0,0,0,94.063515,92.933083,17.547079,17.683863,148267.7969,14424.65137,0,0,0,20493.87593,1099.820742,20.945827,0.77949,0.534003,5982.906696
5493,MA,Hampden,Springfield,PVPC,#N/A,#N/A,154651,0,14899,0,0,0,0,0,92.397133,94.99881,16.746607,16.932169,152920.5625,14732.29004,0,0,0,24192.17562,1258.06565,24.616545,0.924315,0.615135,6948.270792
5494,MA,Hampden,Springfield,PVPC,#N/A,#N/A,158863,0,15169,0,0,0,0,0,80.131813,78.227379,17.12952,17.116407,155899.9688,14886.07617,0,0,9391.111315,113340.1822,5050.311141,103.229271,4.385202,2.629639,30361.72234
5495,MA,Hampden,Springfield,PVPC,#N/A,#N/A,164240,18045,16014,535,0,0,0,0,75.109711,72.337585,15.389538,15.369308,160968.3594,15667.60156,0,0,28851.69942,158902.2382,7364.67357,150.045071,6.366229,3.77915,43788.47351
5496,MA,Hampden,Springfield,PVPC,#N/A,#N/A,150180,0,14522,0,0,0,0,0,103.337608,98.492302,17.763086,17.936428,148800.8281,14388.6377,0,0,0,0,0,0,0,0,0
5497,MA,Hampden,Springfield,PVPC,#N/A,#N/A,162384,565,15961,36,0,0,0,0,88.115501,83.679459,16.344398,16.430817,159797.7656,15706.48242,0,0,0,20349.63021,867.640847,18.095588,0.752837,0.459425,5286.409182
5498,MA,Hampden,Springfield,PVPC,#N/A,#N/A,164614,565,15741,36,0,0,0,0,81.933578,78.733978,15.634219,15.836006,162340.9219,15523.39063,0,0,10178.26279,118931.7947,6745.692252,130.493889,4.608429,3.26886,36307.82826
5499,MA,Hampden,Springfield,PVPC,#N/A,#N/A,161661,22851,14888,1796,0,0,0,0,71.239006,67.726448,16.194143,16.309534,157917.6875,14534.94629,0,0,81330.33777,244078.7128,13636.60726,256.889819,10.699602,6.542817,75045.02579
5500,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,151444,0,14870,0,0,0,0,0,0,0,20.221457,20.639593,151444,14870.00098,0,0,16132.76587,66565.30601,2186.13848,60.332818,2.940745,1.366278,15771.96463
5501,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,172639,0,16305,0,0,0,0,0,0,0,16.838552,16.550821,172639,16304.99902,0,0,16117.93032,30855.62744,965.949462,26.142124,1.260781,0.618041,7184.897395
5502,MA,Hampden,Springfield,PVPC,#N/A,#N/A,168629,0,16185,0,0,0,0,0,97.264481,99.653893,16.282248,16.212414,167410.3281,16068.03125,0,0,3688.597604,25152.28502,1144.14525,24.00607,0.972077,0.596989,6850.060411
5503,MA,Hampden,Springfield,PVPC,#N/A,#N/A,175204,0,16640,0,0,0,0,0,96.738487,101.138763,15.940777,15.660577,173834.4375,16509.92578,0,0,0,8311.051462,432.815311,8.662159,0.367409,0.209192,2435.902512
5504,MA,Hampden,Springfield,PVPC,#N/A,#N/A,179545,0,17017,0,0,0,0,0,0,0,15.5788,15.227835,179545.0156,17017,0,0,0,52158.89849,2764.455345,55.989446,2.123978,1.369792,15539.42954
5505,MA,Hampden,Springfield,PVPC,#N/A,#N/A,162266,0,15985,0,0,0,0,0,153.51265,151.401672,17.661907,17.41267,162223.75,15980.83691,0,0,21284.91739,85705.48946,3931.425126,81.276555,3.226686,2.089175,23592.24359
5506,MA,Hampden,Springfield,PVPC,#N/A,#N/A,166745,0,16068,0,0,0,0,0,0,0,15.905491,15.586706,166745,16068,0,0,48133.14451,103305.0267,3227.940497,84.628144,4.451033,2.033452,24023.48526
5507,MA,Hampden,Springfield,PVPC,#N/A,#N/A,164313,0,16007,0,0,0,0,0,0,0,16.44808,16.257236,164313,16006.99902,0,0,0,0,0,0,0,0,0
5508,MA,Hampden,Springfield,PVPC,#N/A,#N/A,167562,16554,16161,655,0,0,0,0,75.997902,73.664063,14.998207,15.067981,164387.7188,15835.05273,0,0,0,20576.24287,987.298377,20.505884,0.779082,0.49191,5569.946147
5509,MA,Hampden,Springfield,PVPC,#N/A,#N/A,170860,337,16379,18,0,0,0,0,85.862289,84.015381,17.169857,17.290781,166752.5313,15984.9043,0,0,0,67600.8734,2763.118283,57.71464,2.49373,1.47776,17144.6695
5510,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,193984,23248,18590,290,0,0,0,0,77.054192,77.132248,14.844604,15.065233,190646.1406,18232.23633,0,0,0,0,0,0,0,0,0
5511,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,180271,4932,17355,66,0,0,0,0,89.301994,86.720474,15.961574,16.057796,178192.0469,17150.00977,0,0,0,16967.25474,683.834276,14.716791,0.619758,0.372293,4329.799414
5512,MA,Hampden,Chicopee,PVPC,#N/A,#N/A,185869,19506,17851,209,0,0,0,0,81.721649,78.975746,15.719591,15.798785,183797.6875,17631.34766,0,0,58700.10043,99142.84362,3229.139012,83.549343,3.990467,1.98997,23142.96117
5513,MA,Hampden,Springfield,PVPC,#N/A,#N/A,128369,402,10932,57,0,0,0,0,88.88195,91.087234,18.631392,17.728601,126320.7266,10757.93262,0,0,13844.10926,70168.36681,3346.276139,68.540952,2.850722,1.705942,19716.70765
5514,MA,Hampden,Springfield,PVPC,#N/A,#N/A,162838,0,15840,0,0,0,0,0,108.931435,108.240555,17.376514,17.338425,161415.875,15701.66406,0,0,27822.1353,81317.84253,3731.341204,79.947486,3.46443,1.972524,22531.42016
5515,MA,Hampden,Springfield,PVPC,#N/A,#N/A,151829,0,14216,0,0,0,0,0,103.729729,100.805077,16.669144,16.513958,150733.7656,14113.4502,0,0,11569.06267,48789.19295,2535.555189,51.350282,1.942753,1.253773,14262.64559
5516,MA,Hampden,Springfield,PVPC,#N/A,#N/A,165238,6078,16115,1370,0,0,0,0,81.780067,80.976822,15.92833,15.897389,163112.5781,15918.0957,0,0,0,76014.49235,2057.147226,61.76888,3.203781,1.410747,16263.5576
5517,MA,Hampden,Springfield,PVPC,#N/A,#N/A,156073,7631,14408,1246,0,0,0,0,79.507149,79.224236,16.643793,16.578953,153661.5469,14194.18262,0,0,10822.19578,16854.44613,596.035515,14.473605,0.665212,0.357158,4150.130272
5518,MA,Hampden,Springfield,PVPC,#N/A,#N/A,134484,0,11825,0,0,0,0,0,114.858574,115.705452,17.160345,16.880638,133978.5,11780.55273,0,0,12185.80385,21356.26802,763.561583,18.632631,0.842356,0.442193,5079.045129
5519,MA,Hampden,Springfield,PVPC,#N/A,#N/A,173712,757,16531,43,0,0,0,0,82.960243,81.996559,15.60638,15.831442,171183.5781,16289.96289,0,0,20476.72668,50361.00354,2203.425582,48.407138,2.081203,1.19847,13846.38127
5520,MA,Hampden,Springfield,PVPC,#N/A,#N/A,172090,0,16468,0,0,0,0,0,94.381943,93.696182,16.300888,16.326626,169626,16232.20898,0,0,46885.62838,154801.8227,6381.318128,144.872778,6.549434,3.546853,40901.24221
5521,MA,Hampden,Springfield,PVPC,#N/A,#N/A,176766,0,16748,0,0,0,0,0,103.594673,105.96093,16.083513,16.704237,175390.2344,16617.65234,0,0,15334.05565,31523.60836,1435.445661,31.353939,1.291839,0.77102,8868.353428
5522,MA,Hampden,Springfield,PVPC,#N/A,#N/A,169407,0,16314,0,0,0,0,0,95.379364,95.374931,15.834372,15.896698,167343.7813,16115.31055,0,0,22379.36717,74699.68588,3754.572529,74.259273,3.16806,1.930024,22028.77651
5523,MA,Hampden,Springfield,PVPC,#N/A,#N/A,169108,22366,16231,2197,0,0,0,0,71.865768,71.659523,15.097693,15.247154,165476.1719,15883.66211,0,0,0,60826.97283,2506.660423,52.087633,2.250544,1.334352,15511.16586
5524,MA,Hampden,Springfield,PVPC,#N/A,#N/A,170364,22172,16282,2187,0,0,0,0,74.661209,75.577774,15.592285,15.691577,167782.9219,16036.50391,0,0,0,15530.70274,748.317156,15.68223,0.601161,0.381025,4347.907839
5525,MA,Hampden,Springfield,PVPC,#N/A,#N/A,176897,15874,16716,617,0,0,0,0,82.67437,83.24305,16.120785,16.296545,174771.7969,16503.52344,0,0,995.365404,71598.8837,3698.981929,75.188995,2.749782,1.806263,20484.00775
5526,MA,Hampden,Springfield,PVPC,#N/A,#N/A,164893,1354,16003,633,0,0,0,0,90.611511,89.750618,16.107624,16.072083,163090.2813,15833.57324,0,0,0,7866.122023,216.864006,6.406005,0.325505,0.147023,1687.597664
5527,MA,Hampden,Springfield,PVPC,#N/A,#N/A,163546,1354,15938,633,0,0,0,0,92.978752,91.364075,16.030573,15.975074,162091.2344,15800.72363,0,0,0,50312.3796,1656.652818,44.174258,2.036718,1.021569,11666.86893
5528,MA,Hampden,Springfield,PVPC,#N/A,#N/A,158673,14107,15010,113,0,0,0,0,77.094452,75.608704,15.99348,16.008474,155860.6875,14720.20117,0,0,47113.93535,74643.56777,3503.563863,72.837195,3.08797,1.797269,20845.1573
5529,MA,Hampden,Springfield,PVPC,#N/A,#N/A,159895,16476,14956,342,0,0,0,0,73.976776,71.269424,16.165871,16.175486,156904.6094,14651.28711,0,0,13362.1083,19764.10877,940.050925,19.063037,0.988716,0.476461,5752.235226
5530,MA,Hampden,Springfield,PVPC,#N/A,#N/A,167402,0,16157,0,0,0,0,0,0,0,17.39184,17.236084,167402,16157,0,0,0,11841.66119,791.273764,14.03845,0.49879,0.35525,3944.89233
5531,MA,Hampden,Springfield,PVPC,#N/A,#N/A,180027,14107,17085,113,0,0,0,0,80.903259,84.210899,15.674797,15.368839,177892.9375,16866.70508,0,0,0,0,0,0,0,0,0
5532,MA,Hampden,Springfield,PVPC,#N/A,#N/A,183729,37820,17405,1246,0,0,0,0,73.959114,83.777046,16.53336,16.671602,181576.6406,17166.63086,0,0,30354.57082,90936.77834,4534.818341,91.637154,3.726026,2.307374,26444.60138
5533,MA,Hampden,Springfield,PVPC,#N/A,#N/A,171609,0,16492,0,0,0,0,0,89.979126,93.413055,16.194929,16.146875,170169.3281,16353.64453,0,0,0,0,0,0,0,0,0
5534,MA,Hampden,Springfield,PVPC,#N/A,#N/A,166682,14107,16065,113,0,0,0,0,83.669968,81.361748,21.884138,21.879391,157189.8438,15072.5752,0,0,0,21863.22357,1122.932557,22.948392,0.800952,0.553094,6186.70262
5535,MA,Hampden,Springfield,PVPC,#N/A,#N/A,167054,22172,16069,2187,0,0,0,0,70.824799,70.077209,14.942883,15.354566,163691.8906,15746.85547,0,0,2647.698848,111399.3638,5205.093112,104.678887,4.254392,2.631707,30257.39832
5536,MA,Hampden,Springfield,PVPC,#N/A,#N/A,165250,15874,15928,617,0,0,0,0,81.598335,78.508781,16.028288,16.193584,162190.1563,15614.36816,0,0,0,74749.6466,4231.248631,82.067401,2.879607,2.013055,22479.63392
5537,MA,Hampden,Springfield,PVPC,#N/A,#N/A,167054,23098,16069,2194,0,0,0,0,74.122986,72.952995,15.164264,15.414901,164120.8438,15786.29199,0,0,0,10503.18097,700.562317,12.555237,0.438444,0.315095,3502.066189
5538,MA,Hampden,Springfield,PVPC,#N/A,#N/A,176311,26399,16647,2979,0,0,0,0,73.500336,71.076393,15.108039,15.376904,173006.9531,16345.75781,0,0,50859.15875,192459.1067,9582.701443,197.588455,7.72702,4.848136,55516.24297
5539,MA,Hampden,Springfield,PVPC,#N/A,#N/A,173445,22738,16425,2337,0,0,0,0,76.763359,75.220116,14.541294,14.802211,170571.125,16156.35156,0,0,0,18758.18946,1055.233202,20.638495,0.721591,0.502437,5623.415507
5540,MA,Hampden,Springfield,PVPC,#N/A,#N/A,165768,16564,15980,940,0,0,0,0,79.90274,77.887108,14.909785,15.085499,163467.8281,15748.13965,0,0,0,0,0,0,0,0,0
5541,MA,Hampden,Springfield,PVPC,#N/A,#N/A,175022,14107,16518,113,0,0,0,0,88.023796,84.152412,15.299696,15.746722,172984.6719,16310.29883,0,0,0,55340.58813,3042.974117,60.802336,2.074775,1.499286,16632.62104
5542,MA,Hampden,Springfield,PVPC,#N/A,#N/A,177146,17599,16848,831,0,0,0,0,78.424301,84.796127,15.559257,16.133478,174695.6719,16602.00977,0,0,26138.53214,123253.9982,7478.114224,139.947614,5.104579,3.514011,39307.48127
5543,MA,Hampden,Springfield,PVPC,#N/A,#N/A,183606,30242,17436,1017,0,0,0,0,71.475876,86.542824,14.139927,15.01571,180708.4531,17125.79297,0,0,0,122647.3014,6559.588047,134.676076,5.655738,3.303026,38336.69269
5544,MA,Hampden,Springfield,PVPC,#N/A,#N/A,174282,14301,16639,123,0,0,0,0,82.346985,82.416595,14.54467,14.858027,172160.5781,16419.99219,0,0,21811.72517,103072.12,5758.675411,112.555524,4.24692,2.791533,31555.22809
5545,MA,Hampden,Springfield,PVPC,#N/A,#N/A,168913,22172,16213,2187,0,0,0,0,73.458328,73.179718,15.939466,16.148842,163517.9219,15697.32031,0,0,0,25752.60443,1349.799227,26.951786,0.993498,0.648314,7342.659963
5546,MA,Hampden,Springfield,PVPC,#N/A,#N/A,167589,20702,16146,2163,0,0,0,0,74.781143,71.685814,15.175429,15.287298,164368.9219,15839.46484,0,0,0,23838.03229,1244.620657,25.026562,0.907833,0.601485,6794.856166
5547,MA,Hampden,Springfield,PVPC,#N/A,#N/A,182223,32290,17338,1656,0,0,0,0,73.462265,74.416115,14.52757,15.08773,179120.0313,17013.44922,0,0,9257.727859,132840.9237,6600.619672,134.984414,6.171395,3.506306,40661.49989
5548,MA,Hampden,Springfield,PVPC,#N/A,#N/A,188301,30404,17653,1193,0,0,0,0,72.869781,74.376884,15.006718,15.995387,184606.625,17267.87891,0,0,0,114668.5036,6716.120742,127.236591,4.770143,3.124861,35385.56755
5549,MA,Hampden,Springfield,PVPC,#N/A,#N/A,191331,48696,17937,3628,0,0,0,0,66.546661,68.1241,25.963215,16.399017,185957.8594,17397.9707,0,0,362766.3804,566643.6623,24536.14127,555.640483,31.061444,14.020401,170267.4187
5550,MA,Hampden,Springfield,PVPC,#N/A,#N/A,176387,21792,16623,2344,0,0,0,0,74.940971,78.431595,15.252113,15.31496,173878.4219,16391.29688,0,0,129.762406,41844.40969,1924.837575,40.912711,1.650226,0.999795,11515.17912
